"Date","SunZenith_KMU","DHI_Average","GHI_Average","DNI_Average","Ambient_Pressure","Un","Uo","Water","Un (atm-cm)","Uo (atm-cm)","AOD","Alpha","OT","wv_500","wv_625","CI_Beyer","CI_Perez","CI_Hammer","CI_ESRA","GHI_FARMS /10","GHI_FARMS","Dif","New_CC"
"1/25/18 12:00","55.25693088","0","569.4444444","0","1020.8","0.376077794","320.7209749","0.295651793","0.000376078","0.320720975","0.09299368","1.128242441","1.783040038","0.4999","0.6742","0.191928997","0.069672946","0.202354071","0.179687124","496.4640063","","72.98043818","0"
"1/25/18 13:00","54.3311369","0","655.5555556","0","1019.9","0.376020513","320.73645","0.294089452","0.000376021","0.32073645","0.093330606","1.127450618","1.78480984","0.4999","0.6742","0.208442916","0.087683476","0.20523969","0.198830711","498.7655265","","156.7900291","0"
"1/25/18 14:00","57.05782599","0","636.1111111","0","1019","0.375963233","320.7519251","0.29252711","B","0.320751925","0.093667531","1.126658795","1.786579642","0.4999","0.6742","0.19513709","0.060272033","0.197159595","0.205698887","454.9816154","","181.1294957","0"
"1/25/18 15:00","62.95738331","0","622.2222222","0","1018.5","0.375905952","320.7674002","0.290964769","0.000375906","0.3207674","0.094004457","1.125866973","1.788349443","0.4999","0.6742","0.222391978","0.069143161","0.596989237","0.577235147","197.0062389","","425.2159833","0"
"1/25/18 16:00","71.2308621","0","413.8888889","0","1018.8","0.375848672","320.7828753","0.289402427","0.000375849","0.320782875","0.094341383","1.12507515","1.790119245","0.4999","0.6742","0.336698294","0.139356437","0.34718016","0.365767829","191.8333176","","222.0555713","0"
"1/25/18 17:00","81.13215714","0","188.8888889","0","1018.7","0.375791391","320.7983504","0.287840085","0.000375791","0.32079835","0.094678309","1.124283327","1.791889047","0.4999","0.6742","0.940725431","0.419632131","1.173326766","1.160001854","18.81819294","","170.070696","0.3"
"1/26/18 9:00","75.8852857","0","136.1111111","0","1021.1","0.374874903","321.0459522","0.26284262","0.000374875","0.321045952","0.10006912","1.111614163","1.820205878","0.4999","0.6742","0.357602108","0.166776121","0.389202755","0.343321613","139.822197","","3.711085892","0"
"1/26/18 10:00","66.68416786","0","330.5555556","0","1021.3","0.374817622","321.0614273","0.261280278","0.000374818","0.321061427","0.100406045","1.11082234","1.82197568","0.4999","0.6742","0.225912427","0.083298102","0.305736038","0.253128337","291.5507277","","39.00482788","0"
"1/26/18 11:00","59.45976582","0","497.2222222","0","1021.3","0.374760342","321.0769024","0.259717937","0.00037476","0.321076902","0.100742971","1.110030518","1.823745482","0.4999","0.6742","0.201843631","0.075292286","0.279157707","0.234162252","404.9586469","","92.26357537","0"
"1/26/18 12:00","55.02326669","0","608.3333333","0","1020.6","0.374703061","321.0923775","0.258155595","0.000374703","0.321092378","0.101079897","1.109238695","1.825515284","0.4999","0.6742","0.189333899","0.066887017","0.22615507","0.200824342","488.1284789","","120.2048544","0"
"1/26/18 13:00","54.07921964","0","669.4444444","0","1019.4","0.374645781","321.1078526","0.256593253","0.000374646","0.321107853","0.101416822","1.108446872","1.827285086","0.4999","0.6742","0.199593269","0.077262576","0.209726443","0.202557672","500.8873388","","168.5571057","0"
"1/26/18 14:00","56.80458815","0","658.3333333","0","1018.8","0.3745885","321.1233277","0.255030912","0.000374588","0.321123328","0.101753748","1.107655049","1.829054888","0.4999","0.6742","0.201981375","0.069055949","0.18965931","0.198565292","463.3540076","","194.9793258","0"
"1/26/18 15:00","62.71589494","0","577.7777778","0","1018.5","0.374531219","321.1388028","0.25346857","0.000374531","0.321138803","0.102090674","1.106863227","1.83082469","0.4999","0.6742","0.205729204","0.051241973","0.199315944","0.218277131","365.009528","","212.7682498","0"
"1/26/18 16:00","71.00672393","0","422.2222222","0","1018.4","0.374473939","321.1542779","0.251906229","0.000374474","0.321154278","0.1024276","1.106071404","1.832594492","0.4999","0.6742","0.302549762","0.107692849","0.301776637","0.323976627","207.3054094","","214.9168128","0"
"1/26/18 17:00","80.92553689","0","241.6666667","0","1018.5","0.374416658","321.1697531","0.250343887","0.000374417","0.321169753","0.102764525","1.105279581","1.834364294","0.4999","0.6742","0.8425325","0.365072853","0.830286668","0.847694172","18.36278383","","223.3038828","0"
"1/27/18 9:00","75.7397308","0","136.1111111","0","1020.8","0.37350017","321.4173548","0.225346421","0.0003735","0.321417355","0.108155336","1.092610417","1.862681125","0.4999","0.6742","0.343419402","0.154682826","0.391207184","0.344450054","141.1572546","","5.046143452","0"
"1/27/18 10:00","66.50824377","0","327.7777778","0","1020.8","0.373442889","321.4328299","0.22378408","0.000373443","0.32143283","0.108492262","1.091818594","1.864450927","0.4999","0.6742","0.222470166","0.080027193","0.264598836","0.215613998","309.0982855","","18.67949227","0"
"1/27/18 11:00","59.25030292","0","486.1111111","0","1020.8","0.373385609","321.448305","0.222221738","0.000373386","0.321448305","0.108829188","1.091026772","1.866220729","0.4999","0.6742","0.195614394","0.068302911","0.221285477","0.181658614","436.2397154","","49.87139569","0"
"1/27/18 12:00","54.78357294","0","600","0","1020.2","0.373328306","321.4637801","0.234978407","0.000373328","0.32146378","0.113455515","1.093653377","1.864573677","0.4999","0.6742","0.189737729","0.067778379","0.208164481","0.184300584","500.6966069","","99.30339315","0"
"1/27/18 13:00","53.82185716","0","650","0","1018.6","0.373270995","321.4792552","0.253098554","0.000373271","0.321479255","0.119688525","1.097560424","1.861646773","0.4999","0.6742","0.181891587","0.05588029","0.17314467","0.169282278","521.7668664","","128.2331336","0"
"1/27/18 14:00","56.54692296","0","636.1111111","0","1017.7","0.373213684","321.4947303","0.271218701","0.000373214","0.32149473","0.125921535","1.101467471","1.858719868","0.4999","0.6742","0.175839455","0.038188099","0.170074579","0.180544346","471.9348993","","164.1762118","0"
"1/27/18 15:00","62.47113766","0","555.5555556","0","1017","0.373156373","321.5102054","0.289338848","0.000373156","0.321510205","0.132154545","1.105374518","1.855792964","0.4999","0.6742","0.197641696","0.04290421","0.199966978","0.218340632","361.4997758","","194.0557797","0"
"1/27/18 16:00","70.78033137","0","397.2222222","0","1016","0.373099062","321.5256805","0.307458995","0.000373099","0.321525681","0.138387555","1.109281565","1.85286606","0.4999","0.6742","0.288789037","0.095733298","0.294070246","0.316162334","205.4456777","","191.7765445","0"
"1/27/18 17:00","80.71742457","0","219.4444444","0","1015.7","0.373041751","321.5411556","0.325579142","0.000373042","0.321541156","0.144620565","1.113188612","1.849939155","0.4999","0.6742","0.805322817","0.348915382","0.830412964","0.844815692","17.93451632","","201.5099281","0"
"1/28/18 9:00","75.58827311","0","77.77777778","0","1014.4","0.372124774","321.7887572","0.615501495","0.000372125","0.321788757","0.244348724","1.175701365","1.803108686","0.4999","0.6742","0.540944807","0.339939185","0.434764592","0.382990042","112.7190068","","34.94122904","1"
"1/28/18 10:00","66.32629808","0","286.1111111","0","1014.3","0.372067463","321.8042323","0.633621642","0.000372067","0.321804232","0.250581734","1.179608412","1.800181781","0.4999","0.6742","0.241270088","0.101268116","0.271557881","0.221432622","272.5081675","","13.60294365","0.6"
"1/28/18 11:00","59.03474686","0","452.7777778","0","1014","0.372010152","321.8197074","0.651741789","0.00037201","0.321819707","0.256814744","1.183515459","1.797254877","0.4999","0.6742","0.389867872","0.300073803","0.210020798","0.171159072","400.2542318","","52.52354602","0.4"
"1/28/18 12:00","54.53794031","0","566.6666667","0","1013.3","0.371952852","321.8351825","0.660430256","0.000371953","0.321835182","0.260912574","1.183955991","1.800002348","0.4999","0.6742","0.166113327","0.039074428","0.190338939","0.167934036","468.1502711","","98.51639553","0"
"1/28/18 13:00","53.55915137","0","613.8888889","0","1012.4","0.371895564","321.8506576","0.658647678","0.000371896","0.321850658","0.262639929","1.180548","1.809049506","0.4999","0.6742","0.170331389","0.042016675","0.185075125","0.179717475","475.6320285","","138.2568604","0"
"1/28/18 14:00","56.28494475","0","588.8888889","0","1011.8","0.371838276","321.8661327","0.6568651","0.000371838","0.321866133","0.264367283","1.177140008","1.818096665","0.4999","0.6742","0.176135253","0.039057979","0.207016384","0.213442271","418.0789034","","170.8099854","0"
"1/28/18 15:00","62.22323139","0","447.2222222","0","1011.4","0.371780987","321.8816078","0.655082522","0.000371781","0.321881608","0.266094638","1.173732017","1.827143824","0.4999","0.6742","0.210130121","0.057774566","0.279059706","0.289050126","300.6723135","","146.5499088","0.4"
"1/28/18 16:00","70.55179968","0","336.1111111","0","1011.9","0.371723699","321.8970829","0.653299943","0.000371724","0.321897083","0.267821992","1.170324026","1.836190982","0.4999","0.6742","0.319960203","0.127981102","0.510038425","0.50980994","131.4841031","","204.627008","0"
"1/28/18 17:00","80.50792344","0","152.7777778","0","1012.1","0.371666411","321.912558","0.651517365","0.000371666","0.321912558","0.269549347","1.166916035","1.845238141","0.4999","0.6742","0.82269612","0.368794967","0.916946882","0.919872056","7.957599935","","144.8201778","0"
"1/29/18 9:00","75.43097466","0","116.6666667","0","1014.8","0.370749801","322.1601596","0.622996115","0.00037075","0.32216016","0.29718702","1.112388175","1.989992678","0.4999","0.6742","0.315417735","0.130606958","0.402661959","0.353367703","114.3912444","","2.275422283","0"
"1/29/18 10:00","66.13840543","0","308.3333333","0","1015","0.370692513","322.1756347","0.621213537","0.000370693","0.322175635","0.298914374","1.108980184","1.999039836","0.4999","0.6742","0.197788478","0.053791946","0.294034903","0.241216745","260.7890974","","47.54423596","0.1"
"1/29/18 11:00","58.81318204","0","461.1111111","0","1014.8","0.370635225","322.1911098","0.619430959","0.000370635","0.32219111","0.300641729","1.105572193","2.008086995","0.4999","0.6742","0.176496092","0.046307631","0.240300143","0.198073437","383.3961756","","77.71493552","0.1"
"1/29/18 12:00","54.2864614","0","566.6666667","0","1014.3","0.370577937","322.206585","0.617648381","0.000370578","0.322206585","0.302369084","1.102164201","2.017134154","0.4999","0.6742","0.193332453","0.072997063","0.581642834","0.51998233","271.9820409","","294.6846257","0"
"1/29/18 13:00","53.29120566","0","394.4444444","0","1013.9","0.370520649","322.2220601","0.615865803","0.000370521","0.32222206","0.304096438","1.09875621","2.026181312","0.4999","0.6742","0.182365837","0.057312221","0.193124863","0.186652603","468.4555702","","74.01112573","0.1"
"1/29/18 14:00","56.0187689","0","622.2222222","0","1013.6","0.370463361","322.2375352","0.614083225","0.000370463","0.322237535","0.305823793","1.095348219","2.035228471","0.4999","0.6742","0.179608491","0.043760293","0.299225731","0.296086469","372.1565574","","250.0656648","0.1"
"1/29/18 15:00","61.97229642","0","527.7777778","0","1013.8","0.370406073","322.2530103","0.612300646","0.000370406","0.32225301","0.307551147","1.091940228","2.044275629","0.4999","0.6742","0.206120615","0.054011227","0.17682645","0.196439868","336.6827249","","191.0950529","0.1"
"1/29/18 16:00","70.32124367","0","397.2222222","0","1014.2","0.370348784","322.2684854","0.610518068","0.000370349","0.322268485","0.309278502","1.088532236","2.053322788","0.4999","0.6742","0.30620441","0.115954535","0.264913384","0.288155537","188.7607836","","208.4614386","0"
"1/29/18 17:00","80.29713556","0","194.4444444","0","1015.1","0.370291496","322.2839605","0.60873549","0.000370291","0.32228396","0.311005856","1.085124245","2.062369946","0.4999","0.6742","0.754301119","0.329829134","0.94772235","0.944778565","5.437668421","","189.006776","0"
"1/30/18 9:00","75.26790084","0","144.4444444","0","1018.5","0.369374886","322.5315621","0.58021424","0.000369375","0.322531562","0.338643529","1.030596386","2.207124483","0.4999","0.6742","0.301633506","0.118649931","0.387412","0.338919877","114.9944679","","29.4499765","0"
"1/30/18 10:00","65.94464344","0","327.7777778","0","1018.5","0.369317598","322.5470372","0.578431662","0.000369318","0.322547037","0.340370884","1.027188394","2.216171642","0.4999","0.6742","0.207514984","0.065029172","0.27962122","0.227776286","262.3504025","","65.42737533","0"
"1/30/18 11:00","58.58569532","0","488.8888889","0","1018.5","0.36926031","322.5625123","0.576649084","0.00036926","0.322562512","0.342098238","1.023780403","2.225218801","0.4999","0.6742","0.177096748","0.047394162","0.41422968","0.354290301","306.6988583","","182.1900306","0"
"1/30/18 12:00","54.02923065","0","538.8888889","0","1017.7","0.369203022","322.5779874","0.574866506","0.000369203","0.322577987","0.343825593","1.020372412","2.234265959","0.4999","0.6742","0.184685272","0.062709231","0.199524052","0.175592193","457.4163076","","81.47258133","0.6"
"1/30/18 13:00","53.0181248","0","650","0","1017.7","0.369145734","322.5934625","0.573083928","0.000369146","0.322593463","0.345552947","1.016964421","2.243313118","0.4999","0.6742","0.185439085","0.061538732","0.186424215","0.180305361","469.0120596","","180.9879404","0.1"
"1/30/18 14:00","55.7485118","0","483.3333333","0","1017.4","0.369088446","322.6089376","0.571301349","0.000369088","0.322608938","0.347280302","1.013556429","2.252360276","0.4999","0.6742","0.18298047","0.048349766","0.358335294","0.348886031","342.0863963","","141.246937","0"
"1/30/18 15:00","61.71845339","0","430.5555556","0","1017.3","0.369031158","322.6244127","0.569518771","0.000369031","0.322624413","0.349007657","1.010148438","2.261407435","0.4999","0.6742","0.194150005","0.041169037","0.389482629","0.387342741","255.0715371","","175.4840185","0.7"
"1/30/18 16:00","70.08877768","0","316.6666667","0","1017.9","0.36897387","322.6398878","0.567736193","0.000368974","0.322639888","0.350735011","1.006740447","2.270454593","0.4999","0.6742","0.221710685","0.06591421","0.33769732","0.340766032","173.0499298","","143.6167369","0.7"
"1/30/18 17:00","80.08516177","0","177.7777778","0","1017.6","0.368916581","322.6553629","0.565953615","0.000368917","0.322655363","0.352462366","1.003332456","2.279501752","0.4999","0.6742","0.229017642","0.075859384","0.332390913","0.332738664","65.29730137","","112.4804764","0.8"
"1/31/18 9:00","75.09912039","0","83.33333333","0","1020.4","0.367999971","322.9029646","0.537432365","0.000368","0.322902965","0.380100039","0.948804596","2.424256289","0.4999","0.6742","0.345928955","0.23498217","0.247488397","0.204300786","136.3422347","","53.00890132","0.6"
"1/31/18 10:00","65.74509261","0","213.8888889","0","1020.1","0.367942683","322.9184397","0.535649787","0.000367943","0.32291844","0.381827393","0.945396605","2.433303448","0.4999","0.6742","0.353235912","0.244927344","0.24218199","0.196273419","270.1459894","","56.25710056","0.7"
"1/31/18 11:00","58.35237586","0","419.4444444","0","1019.7","0.367885395","322.9339148","0.533867209","0.000367885","0.322933915","0.383554748","0.941988614","2.442350606","0.4999","0.6742","0.389766082","0.302354387","0.242141389","0.199015329","376.8695642","","42.57488019","0.5"
"1/31/18 12:00","53.76634431","0","355.5555556","0","1018.9","0.367828107","322.9493899","0.53208463","0.000367828","0.32294939","0.385282102","0.938580623","2.451397765","0.4999","0.6742","0.462859714","0.407244976","0.343366391","0.304740958","384.0811991","","28.52564358","0.6"
"1/31/18 13:00","52.7400149","0","391.6666667","0","1018.4","0.367770819","322.964865","0.530302052","0.000367771","0.322964865","0.387009457","0.935172631","2.460444923","0.4999","0.6742","0.494196711","0.445347234","0.270371696","0.255542296","424.0278234","","32.36115677","0.8"
"1/31/18 14:00","55.47429074","0","305.5555556","0","1017.6","0.367713531","322.9803401","0.528519474","0.000367714","0.32298034","0.388736811","0.93176464","2.469492082","0.4999","0.6742","0.521366127","0.436974217","0.672104574","0.629305001","194.8606236","","110.694932","0.7"
"1/31/18 15:00","61.46182318","0","172.2222222","0","1017","0.367656243","322.9958152","0.526736896","0.000367656","0.322995815","0.390464166","0.928356649","2.47853924","0.4999","0.6742","0.611836125","0.496952","0.882444648","0.829826514","70.96625829","","101.2559639","0.8"
"1/31/18 16:00","69.85451545","0","94.44444444","0","1017.3","0.367598955","323.0112903","0.524954318","0.000367599","0.32301129","0.392191521","0.924948658","2.487586399","0.4999","0.6742","0.650585037","0.463467022","0.978649112","0.928741957","18.57543847","","75.86900597","0.8"
"1/31/18 17:00","79.87210155","0","47.22222222","0","1017.2","0.367541666","323.0267654","0.52317174","0.000367542","0.323026765","0.393918875","0.921540666","2.496633558","0.4999","0.6742","0.644605543","0.381404399","0.995429374","0.95352715","4.52933936","","42.69288286","1"
"2/1/18 9:00","74.9247053","0","138.8888889","0","1019.6","0.366625057","323.2743671","0.49465049","0.000366625","0.323274367","0.421556548","0.867012807","2.641388095","0.4999","0.6742","0.310342326","0.128857548","0.373307026","0.324767273","114.1584945","","24.73039442","0.1"
"2/1/18 10:00","65.53983627","0","333.3333333","0","1019.9","0.366567768","323.2898422","0.492867912","0.000366568","0.323289842","0.423283903","0.863604816","2.650435253","0.4999","0.6742","0.208968101","0.067639606","0.246063126","0.196651499","267.3530649","","65.9802684","0.1"
"2/1/18 11:00","58.11331517","0","497.2222222","0","1020.1","0.36651048","323.3053173","0.491085333","0.00036651","0.323305317","0.425011257","0.860196824","2.659482412","0.4999","0.6742","0.187943987","0.061139008","0.210448665","0.170144544","387.6283753","","109.593847","0"
"2/1/18 12:00","53.49790031","0","605.5555556","0","1019.8","0.366453192","323.3207924","0.489302755","0.000366453","0.323320792","0.426738612","0.856788833","2.66852957","0.4999","0.6742","0.176357956","0.053137055","0.193670061","0.169717697","455.1723829","","150.3831727","0"
"2/1/18 13:00","52.45698336","0","661.1111111","0","1018.6","0.366395904","323.3362675","0.487520177","0.000366396","0.323336267","0.428465966","0.853380842","2.677576729","0.4999","0.6742","0.185590292","0.062554091","0.173163595","0.167748863","470.9539026","","190.1572085","0"
"2/1/18 14:00","55.19622386","0","655.5555556","0","1018","0.366338616","323.3517426","0.485737599","0.000366339","0.323351743","0.430193321","0.849972851","2.686623887","0.4999","0.6742","0.170604246","0.034340013","0.169525515","0.178147632","425.7540127","","229.8015429","0"
"2/1/18 15:00","61.20252683","0","583.3333333","0","1018","0.366281328","323.3672177","0.483955021","0.000366281","0.323367218","0.431920675","0.846564859","2.695671046","0.4999","0.6742","0.198272801","0.047308078","0.188398631","0.205233322","326.0517264","","257.2816069","0"
"2/1/18 16:00","69.61857005","0","436.1111111","0","1018.3","0.36622404","323.3826928","0.482172443","0.000366224","0.323382693","0.43364803","0.843156868","2.704718205","0.4999","0.6742","0.267023861","0.081151352","0.264810219","0.285426996","184.2570486","","251.8540625","0"
"2/1/18 17:00","79.65805297","0","261.1111111","0","1018.3","0.366166752","323.3981679","0.480389865","0.000366167","0.323398168","0.435375384","0.839748877","2.713765363","0.4999","0.6742","0.680123435","0.29788074","0.659671828","0.677688321","31.31926393","","229.7918472","0"
"2/2/18 9:00","74.74473078","0","108.3333333","0","1021.7","0.365250142","323.6457695","0.451868614","0.00036525","0.32364577","0.463013057","0.785221017","2.8585199","0.4999","0.6742","0.712629822","0.512789169","0.500314528","0.438262913","93.77590684","","14.55742649","0.7"
"2/2/18 10:00","65.3289605","0","216.6666667","0","1021.6","0.365192854","323.6612446","0.450086036","0.000365193","0.323661245","0.464740412","0.781813026","2.867567059","0.4999","0.6742","0.366630526","0.243978579","0.277767927","0.224707755","255.5349993","","38.86833266","0.8"
"2/2/18 11:00","57.86860695","0","369.4444444","0","1021","0.365135565","323.6767197","0.448303458","0.000365136","0.32367672","0.466467767","0.778405035","2.876614217","0.4999","0.6742","0.321856522","0.222387326","0.22348726","0.18152563","379.7196213","","10.27517689","0.8"
"2/2/18 12:00","53.22399824","0","475","0","1020.1","0.365078277","323.6921948","0.44652088","0.000365078","0.323692195","0.468195121","0.774997044","2.885661376","0.4999","0.6742","0.329132088","0.243064784","0.245024012","0.21560899","427.7985583","","47.20144173","0.8"
"2/2/18 13:00","52.16913874","0","505.5555556","0","1019","0.365020989","323.7076699","0.444738302","0.000365021","0.32370767","0.469922476","0.771589052","2.894708535","0.4999","0.6742","0.832571594","0.868769664","0.556245498","0.512000922","275.8633365","","229.692219","0.8"
"2/2/18 14:00","54.91443008","0","469.4444444","0","1018.2","0.364963701","323.7231451","0.442955724","0.000364964","0.323723145","0.47164983","0.768181061","2.903755693","0.4999","0.6742","0.814508343","0.81796723","0.464312384","0.442904408","287.59518","","181.8492644","0.9"
"2/2/18 15:00","60.94068544","0","419.4444444","0","1017.7","0.364906413","323.7386202","0.441173146","0.000364906","0.32373862","0.473377185","0.76477307","2.912802852","0.4999","0.6742","0.527544218","0.425078865","0.273294532","0.281040231","293.116785","","126.3276594","0.9"
"2/2/18 16:00","69.38105376","0","300","0","1017.6","0.364849125","323.7540953","0.439390568","0.000364849","0.323754095","0.475104539","0.761365079","2.92185001","0.4999","0.6742","0.40205788","0.21869558","0.433557245","0.436319813","144.1545353","","155.8454647","1"
"2/2/18 17:00","79.44311264","0","227.7777778","0","1017.7","0.364791837","323.7695704","0.437607989","0.000364792","0.32376957","0.476831894","0.757957087","2.930897169","0.4999","0.6742","0.903507459","0.466130852","0.678757432","0.692436463","29.83428218","","197.9434956","0.9"
"2/3/18 9:00","74.55927519","0","100","0","1020.8","0.363875227","324.017172","0.409086739","0.000363875","0.324017172","0.504469567","0.703429228","3.075651706","0.4999","0.6742","0.310827735","0.131410778","0.46817335","0.408580235","97.61582853","","2.384171468","0"
"2/3/18 10:00","65.1125541","0","336.1111111","0","1020.9","0.363817939","324.0326471","0.407304161","0.000363818","0.324032647","0.506196921","0.700021237","3.084698864","0.4999","0.6742","0.218408196","0.079207442","0.661042017","0.56886524","140.8379741","","195.2731371","0"
"2/3/18 11:00","57.61834707","0","411.1111111","0","1021","0.363760651","324.0481222","0.405521583","0.000363761","0.324048122","0.507924276","0.696613245","3.093746023","0.4999","0.6742","0.175574453","0.047029453","0.73259397","0.638950259","166.7478886","","244.3632225","0"
"2/3/18 12:00","52.94473926","0","419.4444444","0","1020.7","0.363703362","324.0635973","0.403739005","0.000363703","0.324063597","0.50965163","0.693205254","3.102793182","0.4999","0.6742","0.179537795","0.057785352","0.295632229","0.260804342","401.0803807","","18.36406372","0"
"2/3/18 13:00","51.87659075","0","483.3333333","0","1020.1","0.363646074","324.0790724","0.401956427","0.000363646","0.324079072","0.511378985","0.689797263","3.11184034","0.4999","0.6742","0.182769092","0.059837009","0.486709737","0.449064112","309.3347634","","173.9985699","0"
"2/3/18 14:00","54.62902901","0","441.6666667","0","1019.8","0.363588786","324.0945475","0.400173849","0.000363589","0.324094548","0.51310634","0.686389272","3.120887499","0.4999","0.6742","0.167782049","0.031833284","0.239796843","0.240557164","389.4017006","","52.26496611","0"
"2/3/18 15:00","60.67642014","0","494.4444444","0","1019.5","0.363531498","324.1100226","0.39839127","0.000363531","0.324110023","0.514833694","0.682981281","3.129934657","0.4999","0.6742","0.186752856","0.035500728","0.22662171","0.238493418","308.4411939","","186.0032505","0"
"2/3/18 16:00","69.14207807","0","433.3333333","0","1019.3","0.36347421","324.1254977","0.396608692","0.000363474","0.324125498","0.516561049","0.679573289","3.138981816","0.4999","0.6742","0.259996422","0.076650685","0.311329942","0.325481713","171.067643","","262.2656904","0"
"2/3/18 17:00","79.22737564","0","250","0","1019.1","0.363416922","324.1409728","0.394826114","0.000363417","0.324140973","0.518288403","0.676165298","3.148028974","0.4999","0.6742","0.656101989","0.292257498","0.609373148","0.627691136","36.06710059","","213.9328994","0"
"2/4/18 9:00","74.36841994","0","50","0","1020.1","0.362500312","324.3885745","0.366304864","0.0003625","0.324388574","0.545926076","0.621637438","3.292783511","0.4999","0.6742","0.892832298","0.691147774","0.975246673","0.863600133","22.27669449","","27.72330551","0"
"2/4/18 10:00","64.89070848","0","113.8888889","0","1020.5","0.362442552","324.4040497","0.351945934","0.000362443","0.32440405","0.708547149","0.492042321","2.530467434","0.4999","0.6742","0.422501731","0.308442282","0.62858136","0.539107585","136.5558276","","22.66693867","0"
"2/4/18 11:00","57.3626335","0","183.3333333","0","1020.5","0.362385088","324.4195247","0.325839592","0.000362385","0.324419525","0.687984274","0.45494386","1.881843018","0.4999","0.6742","0.241222587","0.124459381","0.522316457","0.450146788","238.777393","","55.44405965","0"
"2/4/18 12:00","52.66022606","0","286.1111111","0","1020.2","0.362327972","324.4349996","0.305962914","0.000362328","0.324435","0.529020815","0.516334975","1.749959281","0.4999","0.6742","0.176777169","0.054695571","0.481193346","0.427280807","319.2008938","","33.0897827","0"
"2/4/18 13:00","51.57945016","0","366.6666667","0","1019.9","0.362270697","324.4504747","0.306501846","0.000362271","0.324450475","0.51845586","0.522931987","1.830999508","0.4999","0.6742","0.182735755","0.06018021","0.432175076","0.399649248","346.4681534","","20.19851328","0"
"2/4/18 14:00","54.34014089","0","355.5555556","0","1019.4","0.362213422","324.4659498","0.307040778","0.000362213","0.32446595","0.507890905","0.529528999","1.912039735","0.4999","0.6742","0.180108019","0.047325632","0.361801592","0.349814671","342.3262111","","13.22934445","0"
"2/4/18 15:00","60.40985195","0","383.3333333","0","1019.3","0.362156147","324.481425","0.307579709","0.000362156","0.324481425","0.49732595","0.53612601","1.993079962","0.4999","0.6742","0.190608713","0.040599058","0.235990468","0.24634274","313.6437341","","69.68959927","0"
"2/4/18 16:00","68.90175353","0","286.1111111","0","1019.2","0.362098872","324.4969001","0.308118641","0.000362099","0.3244969","0.486760996","0.542723022","2.074120189","0.4999","0.6742","0.259433834","0.077333578","0.297492648","0.312138304","181.1775017","","104.9336094","0"
"2/4/18 17:00","79.01093544","0","205.5555556","0","1019.4","0.362041598","324.5123752","0.308657573","0.000362042","0.324512375","0.476196041","0.549320033","2.155160416","0.4999","0.6742","0.617207926","0.268943836","0.642905101","0.655555866","35.27111139","","170.2844442","0"
"2/5/18 8:00","84.94220527","0","19.44444444","0","1019.3","0.361182475","324.744502","0.316741547","0.000361182","0.324744502","0.317721718","0.648275208","3.370763823","0.4999","0.6742","0.925518919","0.409029819","1.019455978","0.969213365","1.239078459","","18.20536599","0"
"2/5/18 9:00","74.17224947","0","119.4444444","0","1019.3","0.3611252","324.7599772","0.317280478","0.000361125","0.324759977","0.307156763","0.654872219","3.45180405","0.4999","0.6742","0.276806186","0.100763362","0.428424105","0.371295661","126.0503242","","6.605879768","0"
"2/5/18 10:00","64.66351764","0","347.2222222","0","1019.3","0.361067558","324.7754522","0.35810462","0.000361068","0.324775452","0.399748969","0.600667503","2.901673404","0.4999","0.6742","0.194191268","0.053079219","0.39381577","0.327576122","239.1088649","","108.1133573","0"
"2/5/18 11:00","57.10156623","0","455.5555556","0","1019.5","0.361010261","324.7909273","0.362963321","0.00036101","0.324790927","0.444843741","0.591240799","2.864569456","0.4999","0.6742","0.169762063","0.040723563","0.320265135","0.267455578","354.7634026","","100.792153","0"
"2/5/18 12:00","52.37056275","0","577.7777778","0","1018.9","0.360952965","324.8064024","0.367822023","0.000360953","0.324806402","0.489938514","0.581814094","2.827465507","0.4999","0.6742","0.174021948","0.051596436","0.34852068","0.307689244","386.2187281","","191.5590497","0"
"2/5/18 13:00","51.27782872","0","541.6666667","0","1017.9","0.360895668","324.8218775","0.372680725","0.000360896","0.324821877","0.535033286","0.57238739","2.790361559","0.4999","0.6742","0.182670089","0.060475001","0.322324983","0.300559167","396.2651311","","145.4015355","0"
"2/5/18 14:00","54.04788652","0","402.7777778","0","1016.9","0.360838371","324.8373526","0.377539427","0.000360838","0.324837353","0.580128058","0.562960685","2.75325761","0.4999","0.6742","0.164945399","0.029252068","0.319215888","0.311099164","350.710322","","52.06745577","0"
"2/5/18 15:00","60.14110175","0","422.2222222","0","1016.6","0.360781074","324.8528277","0.382398128","0.000360781","0.324852828","0.625222831","0.553533981","2.716153661","0.4999","0.6742","0.179352898","0.02827732","0.391102538","0.385145797","241.6273035","","180.5949187","0"
"2/5/18 16:00","68.66018969","0","358.3333333","0","1016.4","0.360723777","324.8683027","0.38725683","0.000360724","0.324868303","0.670317603","0.544107276","2.679049713","0.4999","0.6742","0.247571649","0.066454406","0.336001918","0.345837598","155.92694","","202.4063933","0"
"2/5/18 17:00","78.79388384","0","222.2222222","0","1016.4","0.36066648","324.8837778","0.392115532","0.000360666","0.324883778","0.715412376","0.534680572","2.641945764","0.4999","0.6742","0.593878083","0.256551337","0.688548793","0.694341362","27.67072654","","194.5514957","0"
